trade_date,signal_date,execution_date,target_return_end_date,ts_code,financial_report_period,financial_ann_date,financial_usable_date
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000036.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000036.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000037.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000037.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000038.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000038.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-25,2022-07-25,2022-07-26,2022-08-22,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-26,2022-07-26,2022-07-27,2022-08-23,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-27,2022-07-27,2022-07-28,2022-08-24,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-28,2022-07-28,2022-07-29,2022-08-25,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-29,2022-07-29,2022-08-01,2022-08-26,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-01,2022-08-01,2022-08-02,2022-08-29,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-02,2022-08-02,2022-08-03,2022-08-30,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-03,2022-08-03,2022-08-04,2022-08-31,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-04,2022-08-04,2022-08-05,2022-09-01,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-05,2022-08-05,2022-08-08,2022-09-02,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-08,2022-08-08,2022-08-09,2022-09-05,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-09,2022-08-09,2022-08-10,2022-09-06,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-10,2022-08-10,2022-08-11,2022-09-07,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-11,2022-08-11,2022-08-12,2022-09-08,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-12,2022-08-12,2022-08-15,2022-09-09,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-15,2022-08-15,2022-08-16,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-16,2022-08-16,2022-08-17,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-17,2022-08-17,2022-08-18,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-18,2022-08-18,2022-08-19,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-19,2022-08-19,2022-08-22,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-22,2022-08-22,2022-08-23,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-23,2022-08-23,2022-08-24,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-24,2022-08-24,2022-08-25,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-25,2022-08-25,2022-08-26,,000039.SZ,2022-03-31,2022-04-28,2022-04-29
2022-08-26,2022-08-26,2022-08-29,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-29,2022-08-29,2022-08-30,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-30,2022-08-30,2022-08-31,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-08-31,2022-08-31,2022-09-01,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-01,2022-09-01,2022-09-02,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-02,2022-09-02,2022-09-05,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-05,2022-09-05,2022-09-06,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-06,2022-09-06,2022-09-07,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-07,2022-09-07,2022-09-08,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-08,2022-09-08,2022-09-09,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-09-09,2022-09-09,,,000039.SZ,2022-06-30,2022-08-25,2022-08-26
2022-06-20,2022-06-20,2022-06-21,2022-07-18,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-21,2022-06-21,2022-06-22,2022-07-19,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-22,2022-06-22,2022-06-23,2022-07-20,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-23,2022-06-23,2022-06-24,2022-07-21,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-24,2022-06-24,2022-06-27,2022-07-22,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-27,2022-06-27,2022-06-28,2022-07-25,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-28,2022-06-28,2022-06-29,2022-07-26,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-29,2022-06-29,2022-06-30,2022-07-27,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-06-30,2022-06-30,2022-07-01,2022-07-28,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-01,2022-07-01,2022-07-04,2022-07-29,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-04,2022-07-04,2022-07-05,2022-08-01,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-05,2022-07-05,2022-07-06,2022-08-02,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-06,2022-07-06,2022-07-07,2022-08-03,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-07,2022-07-07,2022-07-08,2022-08-04,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-08,2022-07-08,2022-07-11,2022-08-05,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-11,2022-07-11,2022-07-12,2022-08-08,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-12,2022-07-12,2022-07-13,2022-08-09,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-13,2022-07-13,2022-07-14,2022-08-10,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-14,2022-07-14,2022-07-15,2022-08-11,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-15,2022-07-15,2022-07-18,2022-08-12,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-18,2022-07-18,2022-07-19,2022-08-15,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-19,2022-07-19,2022-07-20,2022-08-16,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-20,2022-07-20,2022-07-21,2022-08-17,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-21,2022-07-21,2022-07-22,2022-08-18,000040.SZ,2022-03-31,2022-04-28,2022-04-29
2022-07-22,2022-07-22,2022-07-25,2022-08-19,000040.SZ,2022-03-31,2022-04-28,2022-04-29
