trade_date,industry_code,factor,total,non_missing,coverage
2022-08-31,INDUSTRIAL,roe_delta,10,10,1.0
2022-08-31,TECH,roe_delta,10,10,1.0
2022-09-01,BANK,roe_delta,10,10,1.0
2022-09-01,CONSUMER,roe_delta,10,10,1.0
2022-09-01,ENERGY,roe_delta,10,10,1.0
2022-09-01,HEALTH,roe_delta,10,10,1.0
2022-09-01,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-01,TECH,roe_delta,10,10,1.0
2022-09-02,BANK,roe_delta,10,10,1.0
2022-09-02,CONSUMER,roe_delta,10,10,1.0
2022-09-02,ENERGY,roe_delta,10,10,1.0
2022-09-02,HEALTH,roe_delta,10,10,1.0
2022-09-02,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-02,TECH,roe_delta,10,10,1.0
2022-09-05,BANK,roe_delta,10,10,1.0
2022-09-05,CONSUMER,roe_delta,10,10,1.0
2022-09-05,ENERGY,roe_delta,10,10,1.0
2022-09-05,HEALTH,roe_delta,10,10,1.0
2022-09-05,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-05,TECH,roe_delta,10,10,1.0
2022-09-06,BANK,roe_delta,10,10,1.0
2022-09-06,CONSUMER,roe_delta,10,10,1.0
2022-09-06,ENERGY,roe_delta,10,10,1.0
2022-09-06,HEALTH,roe_delta,10,10,1.0
2022-09-06,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-06,TECH,roe_delta,10,10,1.0
2022-09-07,BANK,roe_delta,10,10,1.0
2022-09-07,CONSUMER,roe_delta,10,10,1.0
2022-09-07,ENERGY,roe_delta,10,10,1.0
2022-09-07,HEALTH,roe_delta,10,10,1.0
2022-09-07,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-07,TECH,roe_delta,10,10,1.0
2022-09-08,BANK,roe_delta,10,10,1.0
2022-09-08,CONSUMER,roe_delta,10,10,1.0
2022-09-08,ENERGY,roe_delta,10,10,1.0
2022-09-08,HEALTH,roe_delta,10,10,1.0
2022-09-08,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-08,TECH,roe_delta,10,10,1.0
2022-09-09,BANK,roe_delta,10,10,1.0
2022-09-09,CONSUMER,roe_delta,10,10,1.0
2022-09-09,ENERGY,roe_delta,10,10,1.0
2022-09-09,HEALTH,roe_delta,10,10,1.0
2022-09-09,INDUSTRIAL,roe_delta,10,10,1.0
2022-09-09,TECH,roe_delta,10,10,1.0
2022-06-20,BANK,size,10,10,1.0
2022-06-20,CONSUMER,size,10,10,1.0
2022-06-20,ENERGY,size,10,10,1.0
2022-06-20,HEALTH,size,10,10,1.0
2022-06-20,INDUSTRIAL,size,10,10,1.0
2022-06-20,TECH,size,10,10,1.0
2022-06-21,BANK,size,10,10,1.0
2022-06-21,CONSUMER,size,10,10,1.0
2022-06-21,ENERGY,size,10,10,1.0
2022-06-21,HEALTH,size,10,10,1.0
2022-06-21,INDUSTRIAL,size,10,10,1.0
2022-06-21,TECH,size,10,10,1.0
2022-06-22,BANK,size,10,10,1.0
2022-06-22,CONSUMER,size,10,10,1.0
2022-06-22,ENERGY,size,10,10,1.0
2022-06-22,HEALTH,size,10,10,1.0
2022-06-22,INDUSTRIAL,size,10,10,1.0
2022-06-22,TECH,size,10,10,1.0
2022-06-23,BANK,size,10,10,1.0
2022-06-23,CONSUMER,size,10,10,1.0
2022-06-23,ENERGY,size,10,10,1.0
2022-06-23,HEALTH,size,10,10,1.0
2022-06-23,INDUSTRIAL,size,10,10,1.0
2022-06-23,TECH,size,10,10,1.0
2022-06-24,BANK,size,10,10,1.0
2022-06-24,CONSUMER,size,10,10,1.0
2022-06-24,ENERGY,size,10,10,1.0
2022-06-24,HEALTH,size,10,10,1.0
2022-06-24,INDUSTRIAL,size,10,10,1.0
2022-06-24,TECH,size,10,10,1.0
2022-06-27,BANK,size,10,10,1.0
2022-06-27,CONSUMER,size,10,10,1.0
2022-06-27,ENERGY,size,10,10,1.0
2022-06-27,HEALTH,size,10,10,1.0
2022-06-27,INDUSTRIAL,size,10,10,1.0
2022-06-27,TECH,size,10,10,1.0
2022-06-28,BANK,size,10,10,1.0
2022-06-28,CONSUMER,size,10,10,1.0
2022-06-28,ENERGY,size,10,10,1.0
2022-06-28,HEALTH,size,10,10,1.0
2022-06-28,INDUSTRIAL,size,10,10,1.0
2022-06-28,TECH,size,10,10,1.0
2022-06-29,BANK,size,10,10,1.0
2022-06-29,CONSUMER,size,10,10,1.0
2022-06-29,ENERGY,size,10,10,1.0
2022-06-29,HEALTH,size,10,10,1.0
2022-06-29,INDUSTRIAL,size,10,10,1.0
2022-06-29,TECH,size,10,10,1.0
2022-06-30,BANK,size,10,10,1.0
2022-06-30,CONSUMER,size,10,10,1.0
2022-06-30,ENERGY,size,10,10,1.0
2022-06-30,HEALTH,size,10,10,1.0
2022-06-30,INDUSTRIAL,size,10,10,1.0
2022-06-30,TECH,size,10,10,1.0
2022-07-01,BANK,size,10,10,1.0
2022-07-01,CONSUMER,size,10,10,1.0
2022-07-01,ENERGY,size,10,10,1.0
2022-07-01,HEALTH,size,10,10,1.0
2022-07-01,INDUSTRIAL,size,10,10,1.0
2022-07-01,TECH,size,10,10,1.0
2022-07-04,BANK,size,10,10,1.0
2022-07-04,CONSUMER,size,10,10,1.0
2022-07-04,ENERGY,size,10,10,1.0
2022-07-04,HEALTH,size,10,10,1.0
2022-07-04,INDUSTRIAL,size,10,10,1.0
2022-07-04,TECH,size,10,10,1.0
2022-07-05,BANK,size,10,10,1.0
2022-07-05,CONSUMER,size,10,10,1.0
2022-07-05,ENERGY,size,10,10,1.0
2022-07-05,HEALTH,size,10,10,1.0
2022-07-05,INDUSTRIAL,size,10,10,1.0
2022-07-05,TECH,size,10,10,1.0
2022-07-06,BANK,size,10,10,1.0
2022-07-06,CONSUMER,size,10,10,1.0
2022-07-06,ENERGY,size,10,10,1.0
2022-07-06,HEALTH,size,10,10,1.0
2022-07-06,INDUSTRIAL,size,10,10,1.0
2022-07-06,TECH,size,10,10,1.0
2022-07-07,BANK,size,10,10,1.0
2022-07-07,CONSUMER,size,10,10,1.0
2022-07-07,ENERGY,size,10,10,1.0
2022-07-07,HEALTH,size,10,10,1.0
2022-07-07,INDUSTRIAL,size,10,10,1.0
2022-07-07,TECH,size,10,10,1.0
2022-07-08,BANK,size,10,10,1.0
2022-07-08,CONSUMER,size,10,10,1.0
2022-07-08,ENERGY,size,10,10,1.0
2022-07-08,HEALTH,size,10,10,1.0
2022-07-08,INDUSTRIAL,size,10,10,1.0
2022-07-08,TECH,size,10,10,1.0
2022-07-11,BANK,size,10,10,1.0
2022-07-11,CONSUMER,size,10,10,1.0
2022-07-11,ENERGY,size,10,10,1.0
2022-07-11,HEALTH,size,10,10,1.0
2022-07-11,INDUSTRIAL,size,10,10,1.0
2022-07-11,TECH,size,10,10,1.0
2022-07-12,BANK,size,10,10,1.0
2022-07-12,CONSUMER,size,10,10,1.0
2022-07-12,ENERGY,size,10,10,1.0
2022-07-12,HEALTH,size,10,10,1.0
2022-07-12,INDUSTRIAL,size,10,10,1.0
2022-07-12,TECH,size,10,10,1.0
2022-07-13,BANK,size,10,10,1.0
2022-07-13,CONSUMER,size,10,10,1.0
2022-07-13,ENERGY,size,10,10,1.0
2022-07-13,HEALTH,size,10,10,1.0
2022-07-13,INDUSTRIAL,size,10,10,1.0
2022-07-13,TECH,size,10,10,1.0
2022-07-14,BANK,size,10,10,1.0
2022-07-14,CONSUMER,size,10,10,1.0
2022-07-14,ENERGY,size,10,10,1.0
2022-07-14,HEALTH,size,10,10,1.0
2022-07-14,INDUSTRIAL,size,10,10,1.0
2022-07-14,TECH,size,10,10,1.0
2022-07-15,BANK,size,10,10,1.0
2022-07-15,CONSUMER,size,10,10,1.0
2022-07-15,ENERGY,size,10,10,1.0
2022-07-15,HEALTH,size,10,10,1.0
2022-07-15,INDUSTRIAL,size,10,10,1.0
2022-07-15,TECH,size,10,10,1.0
2022-07-18,BANK,size,10,10,1.0
2022-07-18,CONSUMER,size,10,10,1.0
2022-07-18,ENERGY,size,10,10,1.0
2022-07-18,HEALTH,size,10,10,1.0
2022-07-18,INDUSTRIAL,size,10,10,1.0
2022-07-18,TECH,size,10,10,1.0
2022-07-19,BANK,size,10,10,1.0
2022-07-19,CONSUMER,size,10,10,1.0
2022-07-19,ENERGY,size,10,10,1.0
2022-07-19,HEALTH,size,10,10,1.0
2022-07-19,INDUSTRIAL,size,10,10,1.0
2022-07-19,TECH,size,10,10,1.0
2022-07-20,BANK,size,10,10,1.0
2022-07-20,CONSUMER,size,10,10,1.0
2022-07-20,ENERGY,size,10,10,1.0
2022-07-20,HEALTH,size,10,10,1.0
2022-07-20,INDUSTRIAL,size,10,10,1.0
2022-07-20,TECH,size,10,10,1.0
2022-07-21,BANK,size,10,10,1.0
2022-07-21,CONSUMER,size,10,10,1.0
2022-07-21,ENERGY,size,10,10,1.0
2022-07-21,HEALTH,size,10,10,1.0
2022-07-21,INDUSTRIAL,size,10,10,1.0
2022-07-21,TECH,size,10,10,1.0
2022-07-22,BANK,size,10,10,1.0
2022-07-22,CONSUMER,size,10,10,1.0
2022-07-22,ENERGY,size,10,10,1.0
2022-07-22,HEALTH,size,10,10,1.0
2022-07-22,INDUSTRIAL,size,10,10,1.0
2022-07-22,TECH,size,10,10,1.0
2022-07-25,BANK,size,10,10,1.0
2022-07-25,CONSUMER,size,10,10,1.0
2022-07-25,ENERGY,size,10,10,1.0
2022-07-25,HEALTH,size,10,10,1.0
2022-07-25,INDUSTRIAL,size,10,10,1.0
2022-07-25,TECH,size,10,10,1.0
2022-07-26,BANK,size,10,10,1.0
2022-07-26,CONSUMER,size,10,10,1.0
2022-07-26,ENERGY,size,10,10,1.0
2022-07-26,HEALTH,size,10,10,1.0
2022-07-26,INDUSTRIAL,size,10,10,1.0
2022-07-26,TECH,size,10,10,1.0
2022-07-27,BANK,size,10,10,1.0
2022-07-27,CONSUMER,size,10,10,1.0
2022-07-27,ENERGY,size,10,10,1.0
2022-07-27,HEALTH,size,10,10,1.0
2022-07-27,INDUSTRIAL,size,10,10,1.0
2022-07-27,TECH,size,10,10,1.0
2022-07-28,BANK,size,10,10,1.0
2022-07-28,CONSUMER,size,10,10,1.0
2022-07-28,ENERGY,size,10,10,1.0
2022-07-28,HEALTH,size,10,10,1.0
2022-07-28,INDUSTRIAL,size,10,10,1.0
2022-07-28,TECH,size,10,10,1.0
2022-07-29,BANK,size,10,10,1.0
2022-07-29,CONSUMER,size,10,10,1.0
2022-07-29,ENERGY,size,10,10,1.0
2022-07-29,HEALTH,size,10,10,1.0
2022-07-29,INDUSTRIAL,size,10,10,1.0
2022-07-29,TECH,size,10,10,1.0
2022-08-01,BANK,size,10,10,1.0
2022-08-01,CONSUMER,size,10,10,1.0
2022-08-01,ENERGY,size,10,10,1.0
2022-08-01,HEALTH,size,10,10,1.0
2022-08-01,INDUSTRIAL,size,10,10,1.0
2022-08-01,TECH,size,10,10,1.0
2022-08-02,BANK,size,10,10,1.0
2022-08-02,CONSUMER,size,10,10,1.0
2022-08-02,ENERGY,size,10,10,1.0
2022-08-02,HEALTH,size,10,10,1.0
2022-08-02,INDUSTRIAL,size,10,10,1.0
2022-08-02,TECH,size,10,10,1.0
2022-08-03,BANK,size,10,10,1.0
2022-08-03,CONSUMER,size,10,10,1.0
2022-08-03,ENERGY,size,10,10,1.0
2022-08-03,HEALTH,size,10,10,1.0
2022-08-03,INDUSTRIAL,size,10,10,1.0
2022-08-03,TECH,size,10,10,1.0
2022-08-04,BANK,size,10,10,1.0
2022-08-04,CONSUMER,size,10,10,1.0
2022-08-04,ENERGY,size,10,10,1.0
2022-08-04,HEALTH,size,10,10,1.0
2022-08-04,INDUSTRIAL,size,10,10,1.0
2022-08-04,TECH,size,10,10,1.0
2022-08-05,BANK,size,10,10,1.0
2022-08-05,CONSUMER,size,10,10,1.0
2022-08-05,ENERGY,size,10,10,1.0
2022-08-05,HEALTH,size,10,10,1.0
2022-08-05,INDUSTRIAL,size,10,10,1.0
2022-08-05,TECH,size,10,10,1.0
2022-08-08,BANK,size,10,10,1.0
2022-08-08,CONSUMER,size,10,10,1.0
2022-08-08,ENERGY,size,10,10,1.0
2022-08-08,HEALTH,size,10,10,1.0
2022-08-08,INDUSTRIAL,size,10,10,1.0
2022-08-08,TECH,size,10,10,1.0
2022-08-09,BANK,size,10,10,1.0
2022-08-09,CONSUMER,size,10,10,1.0
2022-08-09,ENERGY,size,10,10,1.0
2022-08-09,HEALTH,size,10,10,1.0
2022-08-09,INDUSTRIAL,size,10,10,1.0
2022-08-09,TECH,size,10,10,1.0
2022-08-10,BANK,size,10,10,1.0
2022-08-10,CONSUMER,size,10,10,1.0
2022-08-10,ENERGY,size,10,10,1.0
2022-08-10,HEALTH,size,10,10,1.0
2022-08-10,INDUSTRIAL,size,10,10,1.0
2022-08-10,TECH,size,10,10,1.0
2022-08-11,BANK,size,10,10,1.0
2022-08-11,CONSUMER,size,10,10,1.0
2022-08-11,ENERGY,size,10,10,1.0
2022-08-11,HEALTH,size,10,10,1.0
2022-08-11,INDUSTRIAL,size,10,10,1.0
2022-08-11,TECH,size,10,10,1.0
2022-08-12,BANK,size,10,10,1.0
2022-08-12,CONSUMER,size,10,10,1.0
2022-08-12,ENERGY,size,10,10,1.0
2022-08-12,HEALTH,size,10,10,1.0
2022-08-12,INDUSTRIAL,size,10,10,1.0
2022-08-12,TECH,size,10,10,1.0
2022-08-15,BANK,size,10,10,1.0
2022-08-15,CONSUMER,size,10,10,1.0
2022-08-15,ENERGY,size,10,10,1.0
2022-08-15,HEALTH,size,10,10,1.0
2022-08-15,INDUSTRIAL,size,10,10,1.0
2022-08-15,TECH,size,10,10,1.0
2022-08-16,BANK,size,10,10,1.0
2022-08-16,CONSUMER,size,10,10,1.0
2022-08-16,ENERGY,size,10,10,1.0
2022-08-16,HEALTH,size,10,10,1.0
2022-08-16,INDUSTRIAL,size,10,10,1.0
2022-08-16,TECH,size,10,10,1.0
2022-08-17,BANK,size,10,10,1.0
2022-08-17,CONSUMER,size,10,10,1.0
2022-08-17,ENERGY,size,10,10,1.0
2022-08-17,HEALTH,size,10,10,1.0
2022-08-17,INDUSTRIAL,size,10,10,1.0
2022-08-17,TECH,size,10,10,1.0
2022-08-18,BANK,size,10,10,1.0
2022-08-18,CONSUMER,size,10,10,1.0
2022-08-18,ENERGY,size,10,10,1.0
2022-08-18,HEALTH,size,10,10,1.0
2022-08-18,INDUSTRIAL,size,10,10,1.0
2022-08-18,TECH,size,10,10,1.0
2022-08-19,BANK,size,10,10,1.0
2022-08-19,CONSUMER,size,10,10,1.0
2022-08-19,ENERGY,size,10,10,1.0
2022-08-19,HEALTH,size,10,10,1.0
2022-08-19,INDUSTRIAL,size,10,10,1.0
2022-08-19,TECH,size,10,10,1.0
2022-08-22,BANK,size,10,10,1.0
2022-08-22,CONSUMER,size,10,10,1.0
2022-08-22,ENERGY,size,10,10,1.0
2022-08-22,HEALTH,size,10,10,1.0
2022-08-22,INDUSTRIAL,size,10,10,1.0
2022-08-22,TECH,size,10,10,1.0
2022-08-23,BANK,size,10,10,1.0
2022-08-23,CONSUMER,size,10,10,1.0
2022-08-23,ENERGY,size,10,10,1.0
2022-08-23,HEALTH,size,10,10,1.0
2022-08-23,INDUSTRIAL,size,10,10,1.0
2022-08-23,TECH,size,10,10,1.0
2022-08-24,BANK,size,10,10,1.0
2022-08-24,CONSUMER,size,10,10,1.0
2022-08-24,ENERGY,size,10,10,1.0
2022-08-24,HEALTH,size,10,10,1.0
2022-08-24,INDUSTRIAL,size,10,10,1.0
2022-08-24,TECH,size,10,10,1.0
2022-08-25,BANK,size,10,10,1.0
2022-08-25,CONSUMER,size,10,10,1.0
2022-08-25,ENERGY,size,10,10,1.0
2022-08-25,HEALTH,size,10,10,1.0
2022-08-25,INDUSTRIAL,size,10,10,1.0
2022-08-25,TECH,size,10,10,1.0
2022-08-26,BANK,size,10,10,1.0
2022-08-26,CONSUMER,size,10,10,1.0
2022-08-26,ENERGY,size,10,10,1.0
2022-08-26,HEALTH,size,10,10,1.0
2022-08-26,INDUSTRIAL,size,10,10,1.0
2022-08-26,TECH,size,10,10,1.0
2022-08-29,BANK,size,10,10,1.0
2022-08-29,CONSUMER,size,10,10,1.0
2022-08-29,ENERGY,size,10,10,1.0
2022-08-29,HEALTH,size,10,10,1.0
2022-08-29,INDUSTRIAL,size,10,10,1.0
2022-08-29,TECH,size,10,10,1.0
2022-08-30,BANK,size,10,10,1.0
2022-08-30,CONSUMER,size,10,10,1.0
2022-08-30,ENERGY,size,10,10,1.0
2022-08-30,HEALTH,size,10,10,1.0
2022-08-30,INDUSTRIAL,size,10,10,1.0
2022-08-30,TECH,size,10,10,1.0
2022-08-31,BANK,size,10,10,1.0
2022-08-31,CONSUMER,size,10,10,1.0
2022-08-31,ENERGY,size,10,10,1.0
2022-08-31,HEALTH,size,10,10,1.0
2022-08-31,INDUSTRIAL,size,10,10,1.0
2022-08-31,TECH,size,10,10,1.0
2022-09-01,BANK,size,10,10,1.0
2022-09-01,CONSUMER,size,10,10,1.0
2022-09-01,ENERGY,size,10,10,1.0
2022-09-01,HEALTH,size,10,10,1.0
2022-09-01,INDUSTRIAL,size,10,10,1.0
2022-09-01,TECH,size,10,10,1.0
2022-09-02,BANK,size,10,10,1.0
2022-09-02,CONSUMER,size,10,10,1.0
2022-09-02,ENERGY,size,10,10,1.0
2022-09-02,HEALTH,size,10,10,1.0
2022-09-02,INDUSTRIAL,size,10,10,1.0
2022-09-02,TECH,size,10,10,1.0
2022-09-05,BANK,size,10,10,1.0
2022-09-05,CONSUMER,size,10,10,1.0
2022-09-05,ENERGY,size,10,10,1.0
2022-09-05,HEALTH,size,10,10,1.0
2022-09-05,INDUSTRIAL,size,10,10,1.0
2022-09-05,TECH,size,10,10,1.0
2022-09-06,BANK,size,10,10,1.0
2022-09-06,CONSUMER,size,10,10,1.0
2022-09-06,ENERGY,size,10,10,1.0
2022-09-06,HEALTH,size,10,10,1.0
2022-09-06,INDUSTRIAL,size,10,10,1.0
2022-09-06,TECH,size,10,10,1.0
2022-09-07,BANK,size,10,10,1.0
2022-09-07,CONSUMER,size,10,10,1.0
2022-09-07,ENERGY,size,10,10,1.0
2022-09-07,HEALTH,size,10,10,1.0
2022-09-07,INDUSTRIAL,size,10,10,1.0
2022-09-07,TECH,size,10,10,1.0
2022-09-08,BANK,size,10,10,1.0
2022-09-08,CONSUMER,size,10,10,1.0
2022-09-08,ENERGY,size,10,10,1.0
2022-09-08,HEALTH,size,10,10,1.0
2022-09-08,INDUSTRIAL,size,10,10,1.0
2022-09-08,TECH,size,10,10,1.0
2022-09-09,BANK,size,10,10,1.0
2022-09-09,CONSUMER,size,10,10,1.0
2022-09-09,ENERGY,size,10,10,1.0
2022-09-09,HEALTH,size,10,10,1.0
2022-09-09,INDUSTRIAL,size,10,10,1.0
2022-09-09,TECH,size,10,10,1.0
2022-06-20,BANK,bp,10,10,1.0
2022-06-20,CONSUMER,bp,10,10,1.0
2022-06-20,ENERGY,bp,10,10,1.0
2022-06-20,HEALTH,bp,10,10,1.0
2022-06-20,INDUSTRIAL,bp,10,10,1.0
2022-06-20,TECH,bp,10,10,1.0
2022-06-21,BANK,bp,10,10,1.0
2022-06-21,CONSUMER,bp,10,10,1.0
2022-06-21,ENERGY,bp,10,10,1.0
2022-06-21,HEALTH,bp,10,10,1.0
2022-06-21,INDUSTRIAL,bp,10,10,1.0
2022-06-21,TECH,bp,10,10,1.0
2022-06-22,BANK,bp,10,10,1.0
2022-06-22,CONSUMER,bp,10,10,1.0
2022-06-22,ENERGY,bp,10,10,1.0
2022-06-22,HEALTH,bp,10,10,1.0
2022-06-22,INDUSTRIAL,bp,10,10,1.0
2022-06-22,TECH,bp,10,10,1.0
2022-06-23,BANK,bp,10,10,1.0
2022-06-23,CONSUMER,bp,10,10,1.0
2022-06-23,ENERGY,bp,10,10,1.0
2022-06-23,HEALTH,bp,10,10,1.0
2022-06-23,INDUSTRIAL,bp,10,10,1.0
2022-06-23,TECH,bp,10,10,1.0
2022-06-24,BANK,bp,10,10,1.0
2022-06-24,CONSUMER,bp,10,10,1.0
2022-06-24,ENERGY,bp,10,10,1.0
2022-06-24,HEALTH,bp,10,10,1.0
2022-06-24,INDUSTRIAL,bp,10,10,1.0
2022-06-24,TECH,bp,10,10,1.0
2022-06-27,BANK,bp,10,10,1.0
2022-06-27,CONSUMER,bp,10,10,1.0
2022-06-27,ENERGY,bp,10,10,1.0
2022-06-27,HEALTH,bp,10,10,1.0
2022-06-27,INDUSTRIAL,bp,10,10,1.0
2022-06-27,TECH,bp,10,10,1.0
2022-06-28,BANK,bp,10,10,1.0
2022-06-28,CONSUMER,bp,10,10,1.0
2022-06-28,ENERGY,bp,10,10,1.0
2022-06-28,HEALTH,bp,10,10,1.0
2022-06-28,INDUSTRIAL,bp,10,10,1.0
2022-06-28,TECH,bp,10,10,1.0
2022-06-29,BANK,bp,10,10,1.0
2022-06-29,CONSUMER,bp,10,10,1.0
2022-06-29,ENERGY,bp,10,10,1.0
2022-06-29,HEALTH,bp,10,10,1.0
2022-06-29,INDUSTRIAL,bp,10,10,1.0
2022-06-29,TECH,bp,10,10,1.0
2022-06-30,BANK,bp,10,10,1.0
2022-06-30,CONSUMER,bp,10,10,1.0
2022-06-30,ENERGY,bp,10,10,1.0
2022-06-30,HEALTH,bp,10,10,1.0
2022-06-30,INDUSTRIAL,bp,10,10,1.0
2022-06-30,TECH,bp,10,10,1.0
2022-07-01,BANK,bp,10,10,1.0
2022-07-01,CONSUMER,bp,10,10,1.0
2022-07-01,ENERGY,bp,10,10,1.0
2022-07-01,HEALTH,bp,10,10,1.0
2022-07-01,INDUSTRIAL,bp,10,10,1.0
2022-07-01,TECH,bp,10,10,1.0
2022-07-04,BANK,bp,10,10,1.0
2022-07-04,CONSUMER,bp,10,10,1.0
2022-07-04,ENERGY,bp,10,10,1.0
2022-07-04,HEALTH,bp,10,10,1.0
2022-07-04,INDUSTRIAL,bp,10,10,1.0
2022-07-04,TECH,bp,10,10,1.0
2022-07-05,BANK,bp,10,10,1.0
2022-07-05,CONSUMER,bp,10,10,1.0
2022-07-05,ENERGY,bp,10,10,1.0
2022-07-05,HEALTH,bp,10,10,1.0
2022-07-05,INDUSTRIAL,bp,10,10,1.0
2022-07-05,TECH,bp,10,10,1.0
2022-07-06,BANK,bp,10,10,1.0
2022-07-06,CONSUMER,bp,10,10,1.0
2022-07-06,ENERGY,bp,10,10,1.0
2022-07-06,HEALTH,bp,10,10,1.0
2022-07-06,INDUSTRIAL,bp,10,10,1.0
2022-07-06,TECH,bp,10,10,1.0
2022-07-07,BANK,bp,10,10,1.0
2022-07-07,CONSUMER,bp,10,10,1.0
2022-07-07,ENERGY,bp,10,10,1.0
2022-07-07,HEALTH,bp,10,10,1.0
2022-07-07,INDUSTRIAL,bp,10,10,1.0
2022-07-07,TECH,bp,10,10,1.0
2022-07-08,BANK,bp,10,10,1.0
2022-07-08,CONSUMER,bp,10,10,1.0
2022-07-08,ENERGY,bp,10,10,1.0
2022-07-08,HEALTH,bp,10,10,1.0
2022-07-08,INDUSTRIAL,bp,10,10,1.0
2022-07-08,TECH,bp,10,10,1.0
2022-07-11,BANK,bp,10,10,1.0
2022-07-11,CONSUMER,bp,10,10,1.0
2022-07-11,ENERGY,bp,10,10,1.0
2022-07-11,HEALTH,bp,10,10,1.0
2022-07-11,INDUSTRIAL,bp,10,10,1.0
2022-07-11,TECH,bp,10,10,1.0
2022-07-12,BANK,bp,10,10,1.0
2022-07-12,CONSUMER,bp,10,10,1.0
2022-07-12,ENERGY,bp,10,10,1.0
2022-07-12,HEALTH,bp,10,10,1.0
2022-07-12,INDUSTRIAL,bp,10,10,1.0
2022-07-12,TECH,bp,10,10,1.0
2022-07-13,BANK,bp,10,10,1.0
2022-07-13,CONSUMER,bp,10,10,1.0
2022-07-13,ENERGY,bp,10,10,1.0
2022-07-13,HEALTH,bp,10,10,1.0
2022-07-13,INDUSTRIAL,bp,10,10,1.0
2022-07-13,TECH,bp,10,10,1.0
2022-07-14,BANK,bp,10,10,1.0
2022-07-14,CONSUMER,bp,10,10,1.0
2022-07-14,ENERGY,bp,10,10,1.0
2022-07-14,HEALTH,bp,10,10,1.0
2022-07-14,INDUSTRIAL,bp,10,10,1.0
2022-07-14,TECH,bp,10,10,1.0
2022-07-15,BANK,bp,10,10,1.0
2022-07-15,CONSUMER,bp,10,10,1.0
2022-07-15,ENERGY,bp,10,10,1.0
2022-07-15,HEALTH,bp,10,10,1.0
2022-07-15,INDUSTRIAL,bp,10,10,1.0
2022-07-15,TECH,bp,10,10,1.0
2022-07-18,BANK,bp,10,10,1.0
2022-07-18,CONSUMER,bp,10,10,1.0
2022-07-18,ENERGY,bp,10,10,1.0
2022-07-18,HEALTH,bp,10,10,1.0
2022-07-18,INDUSTRIAL,bp,10,10,1.0
2022-07-18,TECH,bp,10,10,1.0
2022-07-19,BANK,bp,10,10,1.0
2022-07-19,CONSUMER,bp,10,10,1.0
2022-07-19,ENERGY,bp,10,10,1.0
2022-07-19,HEALTH,bp,10,10,1.0
2022-07-19,INDUSTRIAL,bp,10,10,1.0
2022-07-19,TECH,bp,10,10,1.0
2022-07-20,BANK,bp,10,10,1.0
2022-07-20,CONSUMER,bp,10,10,1.0
2022-07-20,ENERGY,bp,10,10,1.0
2022-07-20,HEALTH,bp,10,10,1.0
2022-07-20,INDUSTRIAL,bp,10,10,1.0
2022-07-20,TECH,bp,10,10,1.0
2022-07-21,BANK,bp,10,10,1.0
2022-07-21,CONSUMER,bp,10,10,1.0
2022-07-21,ENERGY,bp,10,10,1.0
2022-07-21,HEALTH,bp,10,10,1.0
2022-07-21,INDUSTRIAL,bp,10,10,1.0
2022-07-21,TECH,bp,10,10,1.0
2022-07-22,BANK,bp,10,10,1.0
2022-07-22,CONSUMER,bp,10,10,1.0
2022-07-22,ENERGY,bp,10,10,1.0
2022-07-22,HEALTH,bp,10,10,1.0
2022-07-22,INDUSTRIAL,bp,10,10,1.0
2022-07-22,TECH,bp,10,10,1.0
2022-07-25,BANK,bp,10,10,1.0
2022-07-25,CONSUMER,bp,10,10,1.0
2022-07-25,ENERGY,bp,10,10,1.0
2022-07-25,HEALTH,bp,10,10,1.0
2022-07-25,INDUSTRIAL,bp,10,10,1.0
2022-07-25,TECH,bp,10,10,1.0
2022-07-26,BANK,bp,10,10,1.0
2022-07-26,CONSUMER,bp,10,10,1.0
2022-07-26,ENERGY,bp,10,10,1.0
2022-07-26,HEALTH,bp,10,10,1.0
2022-07-26,INDUSTRIAL,bp,10,10,1.0
2022-07-26,TECH,bp,10,10,1.0
2022-07-27,BANK,bp,10,10,1.0
2022-07-27,CONSUMER,bp,10,10,1.0
2022-07-27,ENERGY,bp,10,10,1.0
2022-07-27,HEALTH,bp,10,10,1.0
2022-07-27,INDUSTRIAL,bp,10,10,1.0
2022-07-27,TECH,bp,10,10,1.0
2022-07-28,BANK,bp,10,10,1.0
2022-07-28,CONSUMER,bp,10,10,1.0
2022-07-28,ENERGY,bp,10,10,1.0
2022-07-28,HEALTH,bp,10,10,1.0
2022-07-28,INDUSTRIAL,bp,10,10,1.0
2022-07-28,TECH,bp,10,10,1.0
2022-07-29,BANK,bp,10,10,1.0
2022-07-29,CONSUMER,bp,10,10,1.0
2022-07-29,ENERGY,bp,10,10,1.0
2022-07-29,HEALTH,bp,10,10,1.0
2022-07-29,INDUSTRIAL,bp,10,10,1.0
2022-07-29,TECH,bp,10,10,1.0
2022-08-01,BANK,bp,10,10,1.0
2022-08-01,CONSUMER,bp,10,10,1.0
2022-08-01,ENERGY,bp,10,10,1.0
